"","Datum","Warengruppe","Umsatz","Wochentag","Vortagsumsatz","Umsatz_Vorwoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Wertung","KielerWoche"
"1557",2014-05-08,1,149.299133313087,"Donnerstag",90.0459392081919,142.899118015523,7,12.45,10,63,4,0
"1558",2014-05-08,2,366.1450783331,"Donnerstag",315.890695137174,406.097160006948,7,12.45,10,63,4,0
"1559",2014-05-08,3,123.776673695357,"Donnerstag",91.0872706951132,134.855002124095,7,12.45,10,63,4,0
"1560",2014-05-08,4,82.1783266012903,"Donnerstag",92.4936971920041,77.3638484419459,7,12.45,10,63,4,0
"1561",2014-05-08,5,266.240037647833,"Donnerstag",206.372294382589,204.961291079966,7,12.45,10,63,4,0
"1562",2014-05-09,1,93.4116822522153,"Freitag",149.299133313087,145.382373304754,6,12.3875,10,61,4,0
"1563",2014-05-09,2,324.860077549193,"Freitag",366.1450783331,426.634045431234,6,12.3875,10,61,4,0
"1564",2014-05-09,3,145.894157572286,"Freitag",123.776673695357,152.025502640473,6,12.3875,10,61,4,0
"1565",2014-05-09,4,66.0161743425402,"Freitag",82.1783266012903,65.3847746871142,6,12.3875,10,61,4,0
"1566",2014-05-09,5,275.258837409267,"Freitag",266.240037647833,287.361243256404,6,12.3875,10,61,4,0
"1567",2014-05-10,1,123.724674602317,"Samstag",93.4116822522153,168.447583367336,7,13.275,12,61,4,0
"1568",2014-05-10,2,478.617066120892,"Samstag",324.860077549193,440.782783930678,7,13.275,12,61,4,0
"1569",2014-05-10,3,166.329341490019,"Samstag",145.894157572286,154.434645162314,7,13.275,12,61,4,0
"1570",2014-05-10,4,104.094163257842,"Samstag",66.0161743425402,51.0562893306812,7,13.275,12,61,4,0
"1571",2014-05-10,5,335.938747106641,"Samstag",275.258837409267,324.692536719349,7,13.275,12,61,4,0
"1572",2014-05-11,1,61.0065824620734,"Sonntag",123.724674602317,194.877300541007,7,11.5625,12,63,2,0
"1573",2014-05-11,2,460.682512294828,"Sonntag",478.617066120892,506.773609930646,7,11.5625,12,63,2,0
"1574",2014-05-11,3,160.191203395938,"Sonntag",166.329341490019,183.845898367796,7,11.5625,12,63,2,0
"1575",2014-05-11,4,147.881905447336,"Sonntag",104.094163257842,77.6145056918161,7,11.5625,12,63,2,0
"1576",2014-05-11,5,361.969960059764,"Sonntag",335.938747106641,345.188442766659,7,11.5625,12,63,2,0
"1577",2014-05-12,1,117.63724487723,"Montag",61.0065824620734,344.712427419033,7,12.7,14,63,4,0
"1578",2014-05-12,2,328.92733265268,"Montag",460.682512294828,1203.43112985675,7,12.7,14,63,4,0
"1579",2014-05-12,3,123.83551731917,"Montag",160.191203395938,565.941679350249,7,12.7,14,63,4,0
"1580",2014-05-12,4,67.4955434507817,"Montag",147.881905447336,293.109398326081,7,12.7,14,63,4,0
"1581",2014-05-12,5,228.702480093214,"Montag",361.969960059764,749.218709204354,7,12.7,14,63,4,0
"1582",2014-05-13,1,140.036281903001,"Dienstag",117.63724487723,117.634364611904,7,11.5625,15,21,4,0
"1583",2014-05-13,2,297.999814467772,"Dienstag",328.92733265268,350.107434330692,7,11.5625,15,21,4,0
"1584",2014-05-13,3,118.976012937567,"Dienstag",123.83551731917,113.629663759254,7,11.5625,15,21,4,0
"1585",2014-05-13,4,101.214069608519,"Dienstag",67.4955434507817,87.8622507140459,7,11.5625,15,21,4,0
"1586",2014-05-13,5,284.656364394564,"Dienstag",228.702480093214,265.023592604083,7,11.5625,15,21,4,0
"1587",2014-05-14,1,107.299783874075,"Mittwoch",140.036281903001,90.0459392081919,7,11.5625,16,36,4,0
"1588",2014-05-14,2,314.953597620915,"Mittwoch",297.999814467772,315.890695137174,7,11.5625,16,36,4,0
"1589",2014-05-14,3,127.483930182396,"Mittwoch",118.976012937567,91.0872706951132,7,11.5625,16,36,4,0
"1590",2014-05-14,4,41.4123064196756,"Mittwoch",101.214069608519,92.4936971920041,7,11.5625,16,36,4,0
"1591",2014-05-14,5,264.50249229848,"Mittwoch",284.656364394564,206.372294382589,7,11.5625,16,36,4,0
"1592",2014-05-15,1,123.833393024816,"Donnerstag",107.299783874075,149.299133313087,2,13.7875,8,36,4,0
"1593",2014-05-15,2,352.418195482769,"Donnerstag",314.953597620915,366.1450783331,2,13.7875,8,36,4,0
"1594",2014-05-15,3,124.638931817625,"Donnerstag",127.483930182396,123.776673695357,2,13.7875,8,36,4,0
"1595",2014-05-15,4,63.5101290538195,"Donnerstag",41.4123064196756,82.1783266012903,2,13.7875,8,36,4,0
"1596",2014-05-15,5,264.770092066181,"Donnerstag",264.50249229848,266.240037647833,2,13.7875,8,36,4,0
"1597",2014-05-16,1,182.247331664509,"Freitag",123.833393024816,93.4116822522153,5,13.8875,9,36,4,0
"1598",2014-05-16,2,422.284930999887,"Freitag",352.418195482769,324.860077549193,5,13.8875,9,36,4,0
"1599",2014-05-16,3,161.947276175832,"Freitag",124.638931817625,145.894157572286,5,13.8875,9,36,4,0
"1600",2014-05-16,4,85.4807679768228,"Freitag",63.5101290538195,66.0161743425402,5,13.8875,9,36,4,0
"1601",2014-05-16,5,373.755034015357,"Freitag",264.770092066181,275.258837409267,5,13.8875,9,36,4,0
"1602",2014-05-17,1,128.405482365147,"Samstag",182.247331664509,123.724674602317,0,16.625,8,0,4,0
"1603",2014-05-17,2,507.850100762978,"Samstag",422.284930999887,478.617066120892,0,16.625,8,0,4,0
"1604",2014-05-17,3,225.148891508595,"Samstag",161.947276175832,166.329341490019,0,16.625,8,0,4,0
"1605",2014-05-17,4,50.3660101081308,"Samstag",85.4807679768228,104.094163257842,0,16.625,8,0,4,0
"1606",2014-05-17,5,423.072504158874,"Samstag",373.755034015357,335.938747106641,0,16.625,8,0,4,0
"1607",2014-05-18,1,94.9265718873585,"Sonntag",128.405482365147,61.0065824620734,4,16.5125,13,36,4,0
"1608",2014-05-18,2,598.067011591372,"Sonntag",507.850100762978,460.682512294828,4,16.5125,13,36,4,0
"1609",2014-05-18,3,209.615126303356,"Sonntag",225.148891508595,160.191203395938,4,16.5125,13,36,4,0
"1610",2014-05-18,4,149.244078377209,"Sonntag",50.3660101081308,147.881905447336,4,16.5125,13,36,4,0
"1611",2014-05-18,5,381.742838590355,"Sonntag",423.072504158874,361.969960059764,4,16.5125,13,36,4,0
"1612",2014-05-19,1,108.184039506908,"Montag",94.9265718873585,117.63724487723,6,13.7625,8,61,4,0
"1613",2014-05-19,2,385.830427464834,"Montag",598.067011591372,328.92733265268,6,13.7625,8,61,4,0
"1614",2014-05-19,3,132.991806725831,"Montag",209.615126303356,123.83551731917,6,13.7625,8,61,4,0
"1615",2014-05-19,4,83.9681823631343,"Montag",149.244078377209,67.4955434507817,6,13.7625,8,61,4,0
"1616",2014-05-19,5,229.433619956226,"Montag",381.742838590355,228.702480093214,6,13.7625,8,61,4,0
"1617",2014-05-20,1,112.779561925048,"Dienstag",108.184039506908,140.036281903001,0,20.725,12,36,4,0
"1618",2014-05-20,2,345.526173706413,"Dienstag",385.830427464834,297.999814467772,0,20.725,12,36,4,0
"1619",2014-05-20,3,142.282852833497,"Dienstag",132.991806725831,118.976012937567,0,20.725,12,36,4,0
"1620",2014-05-20,4,94.5737640355796,"Dienstag",83.9681823631343,101.214069608519,0,20.725,12,36,4,0
"1621",2014-05-20,5,263.727611478052,"Dienstag",229.433619956226,284.656364394564,0,20.725,12,36,4,0
"1622",2014-05-21,1,123.754439846218,"Mittwoch",112.779561925048,107.299783874075,2,26.8625,8,36,4,0
"1623",2014-05-21,2,356.727230834875,"Mittwoch",345.526173706413,314.953597620915,2,26.8625,8,36,4,0
"1624",2014-05-21,3,134.107923627317,"Mittwoch",142.282852833497,127.483930182396,2,26.8625,8,36,4,0
"1625",2014-05-21,4,48.2108285393945,"Mittwoch",94.5737640355796,41.4123064196756,2,26.8625,8,36,4,0
"1626",2014-05-21,5,227.256778174006,"Mittwoch",263.727611478052,264.50249229848,2,26.8625,8,36,4,0
"1627",2014-05-22,1,116.368035292474,"Donnerstag",123.754439846218,123.833393024816,0,26.375,8,36,4,0
"1628",2014-05-22,2,402.543178395128,"Donnerstag",356.727230834875,352.418195482769,0,26.375,8,36,4,0
"1629",2014-05-22,3,105.985885216141,"Donnerstag",134.107923627317,124.638931817625,0,26.375,8,36,4,0
"1630",2014-05-22,4,77.5543202377256,"Donnerstag",48.2108285393945,63.5101290538195,0,26.375,8,36,4,0
"1631",2014-05-22,5,222.80717555258,"Donnerstag",227.256778174006,264.770092066181,0,26.375,8,36,4,0
"1632",2014-05-23,1,129.753386763715,"Freitag",116.368035292474,182.247331664509,7,18.0125,12,65,4,0
"1633",2014-05-23,2,410.166785875368,"Freitag",402.543178395128,422.284930999887,7,18.0125,12,65,4,0
"1634",2014-05-23,3,157.533819763355,"Freitag",105.985885216141,161.947276175832,7,18.0125,12,65,4,0
"1635",2014-05-23,4,50.8008994806073,"Freitag",77.5543202377256,85.4807679768228,7,18.0125,12,65,4,0
"1636",2014-05-23,5,284.81760171622,"Freitag",222.80717555258,373.755034015357,7,18.0125,12,65,4,0
"1637",2014-05-24,1,117.223121200496,"Samstag",129.753386763715,128.405482365147,2,17.9625,8,36,4,0
"1638",2014-05-24,2,524.51228527573,"Samstag",410.166785875368,507.850100762978,2,17.9625,8,36,4,0
"1639",2014-05-24,3,196.118993968548,"Samstag",157.533819763355,225.148891508595,2,17.9625,8,36,4,0
"1640",2014-05-24,4,66.4306117273805,"Samstag",50.8008994806073,50.3660101081308,2,17.9625,8,36,4,0
"1641",2014-05-24,5,320.532138289062,"Samstag",284.81760171622,423.072504158874,2,17.9625,8,36,4,0
"1642",2014-05-25,1,85.7502216285052,"Sonntag",117.223121200496,94.9265718873585,2,20.4625,11,36,4,0
"1643",2014-05-25,2,597.047216641851,"Sonntag",524.51228527573,598.067011591372,2,20.4625,11,36,4,0
"1644",2014-05-25,3,216.640710498117,"Sonntag",196.118993968548,209.615126303356,2,20.4625,11,36,4,0
"1645",2014-05-25,4,114.943972960342,"Sonntag",66.4306117273805,149.244078377209,2,20.4625,11,36,4,0
"1646",2014-05-25,5,288.498669954929,"Sonntag",320.532138289062,381.742838590355,2,20.4625,11,36,4,0
"1647",2014-05-26,1,117.265384467109,"Montag",85.7502216285052,108.184039506908,0,19.9625,13,36,4,0
"1648",2014-05-26,2,387.78920418638,"Montag",597.047216641851,385.830427464834,0,19.9625,13,36,4,0
"1649",2014-05-26,3,138.556265702698,"Montag",216.640710498117,132.991806725831,0,19.9625,13,36,4,0
"1650",2014-05-26,4,91.0457110069583,"Montag",114.943972960342,83.9681823631343,0,19.9625,13,36,4,0
"1651",2014-05-26,5,234.830421163947,"Montag",288.498669954929,229.433619956226,0,19.9625,13,36,4,0
"1652",2014-05-27,1,114.85034360851,"Dienstag",117.265384467109,112.779561925048,7,12.8875,21,21,4,0
"1653",2014-05-27,2,424.223657962549,"Dienstag",387.78920418638,345.526173706413,7,12.8875,21,21,4,0
"1654",2014-05-27,3,142.345521877251,"Dienstag",138.556265702698,142.282852833497,7,12.8875,21,21,4,0
"1655",2014-05-27,4,84.6280561362088,"Dienstag",91.0457110069583,94.5737640355796,7,12.8875,21,21,4,0
"1656",2014-05-27,5,280.087441868984,"Dienstag",234.830421163947,263.727611478052,7,12.8875,21,21,4,0
"1657",2014-05-28,1,190.55318445032,"Mittwoch",114.85034360851,123.754439846218,7,10.2,22,21,4,0
"1658",2014-05-28,2,440.753384253967,"Mittwoch",424.223657962549,356.727230834875,7,10.2,22,21,4,0
"1659",2014-05-28,3,196.534929868791,"Mittwoch",142.345521877251,134.107923627317,7,10.2,22,21,4,0
"1660",2014-05-28,5,317.665635686158,"Mittwoch",280.087441868984,227.256778174006,7,10.2,22,21,4,0
"1661",2014-05-29,1,85.879848415963,"Donnerstag",190.55318445032,116.368035292474,4,12.7,14,36,2,0
"1662",2014-05-29,1,85.879848415963,"Donnerstag",190.55318445032,116.368035292474,4,12.7,14,36,3,0
"1663",2014-05-29,2,670.064174060842,"Donnerstag",440.753384253967,402.543178395128,4,12.7,14,36,2,0
"1664",2014-05-29,2,670.064174060842,"Donnerstag",440.753384253967,402.543178395128,4,12.7,14,36,3,0
"1665",2014-05-29,3,254.295074075867,"Donnerstag",196.534929868791,105.985885216141,4,12.7,14,36,2,0
"1666",2014-05-29,3,254.295074075867,"Donnerstag",196.534929868791,105.985885216141,4,12.7,14,36,3,0
"1667",2014-05-29,4,152.709702945456,"Donnerstag",84.6280561362088,48.2108285393945,4,12.7,14,36,2,0
"1668",2014-05-29,4,152.709702945456,"Donnerstag",84.6280561362088,48.2108285393945,4,12.7,14,36,3,0
"1669",2014-05-29,5,429.25644892951,"Donnerstag",317.665635686158,222.80717555258,4,12.7,14,36,2,0
"1670",2014-05-29,5,429.25644892951,"Donnerstag",317.665635686158,222.80717555258,4,12.7,14,36,3,0
"1671",2014-05-30,1,187.239006431102,"Freitag",85.879848415963,129.753386763715,0,17.9625,13,36,4,0
"1672",2014-05-30,2,543.734282137968,"Freitag",670.064174060842,410.166785875368,0,17.9625,13,36,4,0
"1673",2014-05-30,3,264.036588750834,"Freitag",254.295074075867,157.533819763355,0,17.9625,13,36,4,0
"1674",2014-05-30,4,57.2454061447027,"Freitag",152.709702945456,77.5543202377256,0,17.9625,13,36,4,0
"1675",2014-05-30,5,388.318379103362,"Freitag",429.25644892951,284.81760171622,0,17.9625,13,36,4,0
"1676",2014-05-31,1,171.347524831197,"Samstag",187.239006431102,117.223121200496,3,15.9125,15,36,4,0
"1677",2014-05-31,2,616.245915538845,"Samstag",543.734282137968,524.51228527573,3,15.9125,15,36,4,0
"1678",2014-05-31,3,292.141593675945,"Samstag",264.036588750834,196.118993968548,3,15.9125,15,36,4,0
"1679",2014-05-31,4,68.1643312002004,"Samstag",57.2454061447027,50.8008994806073,3,15.9125,15,36,4,0
"1680",2014-05-31,5,382.044405388045,"Samstag",388.318379103362,320.532138289062,3,15.9125,15,36,4,0
"1681",2014-06-01,1,93.4027092149433,"Sonntag",171.347524831197,85.7502216285052,7,13.825,6,21,4,0
"1682",2014-06-01,2,676.063588454464,"Sonntag",616.245915538845,597.047216641851,7,13.825,6,21,4,0
"1683",2014-06-01,3,238.147667385848,"Sonntag",292.141593675945,216.640710498117,7,13.825,6,21,4,0
"1684",2014-06-01,4,129.4189036507,"Sonntag",68.1643312002004,66.4306117273805,7,13.825,6,21,4,0
"1685",2014-06-01,5,276.89033677768,"Sonntag",382.044405388045,288.498669954929,7,13.825,6,21,4,0
"1686",2014-06-02,1,199.723160641356,"Montag",93.4027092149433,117.265384467109,0,17.625,9,36,4,0
"1687",2014-06-02,2,441.052664780553,"Montag",676.063588454464,387.78920418638,0,17.625,9,36,4,0
"1688",2014-06-02,3,142.068446650007,"Montag",238.147667385848,138.556265702698,0,17.625,9,36,4,0
"1689",2014-06-02,4,65.7363488821332,"Montag",129.4189036507,114.943972960342,0,17.625,9,36,4,0
"1690",2014-06-02,5,292.066998952139,"Montag",276.89033677768,234.830421163947,0,17.625,9,36,4,0
"1691",2014-06-03,1,142.538025704362,"Dienstag",199.723160641356,114.85034360851,1,20,9,36,4,0
"1692",2014-06-03,2,416.946808829077,"Dienstag",441.052664780553,424.223657962549,1,20,9,36,4,0
"1693",2014-06-03,3,161.471394704895,"Dienstag",142.068446650007,142.345521877251,1,20,9,36,4,0
"1694",2014-06-03,4,62.3903661114696,"Dienstag",65.7363488821332,91.0457110069583,1,20,9,36,4,0
"1695",2014-06-03,5,245.212148404522,"Dienstag",292.066998952139,280.087441868984,1,20,9,36,4,0
"1696",2014-06-04,1,137.397470737802,"Mittwoch",142.538025704362,190.55318445032,1,21.4875,14,36,4,0
"1697",2014-06-04,2,415.711170989076,"Mittwoch",416.946808829077,440.753384253967,1,21.4875,14,36,4,0
"1698",2014-06-04,3,140.565721107956,"Mittwoch",161.471394704895,196.534929868791,1,21.4875,14,36,4,0
"1699",2014-06-04,4,53.2308769671162,"Mittwoch",62.3903661114696,84.6280561362088,1,21.4875,14,36,4,0
"1700",2014-06-04,5,268.264130359081,"Mittwoch",245.212148404522,317.665635686158,1,21.4875,14,36,4,0
"1701",2014-06-05,1,194.604241155943,"Donnerstag",137.397470737802,85.879848415963,5,15.0375,18,65,4,0
"1702",2014-06-05,2,390.575773242664,"Donnerstag",415.711170989076,670.064174060842,5,15.0375,18,65,4,0
"1703",2014-06-05,3,151.313296014942,"Donnerstag",140.565721107956,254.295074075867,5,15.0375,18,65,4,0
"1704",2014-06-05,4,76.2135588168066,"Donnerstag",53.2308769671162,152.709702945456,5,15.0375,18,65,4,0
"1705",2014-06-05,5,309.653125934012,"Donnerstag",268.264130359081,429.25644892951,5,15.0375,18,65,4,0
"1706",2014-06-06,1,181.64230467912,"Freitag",194.604241155943,187.239006431102,3,19.3125,12,36,4,0
"1707",2014-06-06,2,428.95344334705,"Freitag",390.575773242664,543.734282137968,3,19.3125,12,36,4,0
"1708",2014-06-06,3,169.4728348911,"Freitag",151.313296014942,264.036588750834,3,19.3125,12,36,4,0
"1709",2014-06-06,5,281.228067681119,"Freitag",309.653125934012,388.318379103362,3,19.3125,12,36,4,0
"1710",2014-06-07,1,199.282826637538,"Samstag",181.64230467912,171.347524831197,0,17.9625,8,36,4,0
"1711",2014-06-07,2,753.443538177679,"Samstag",428.95344334705,616.245915538845,0,17.9625,8,36,4,0
"1712",2014-06-07,3,294.192956500557,"Samstag",169.4728348911,292.141593675945,0,17.9625,8,36,4,0
"1713",2014-06-07,4,79.7188444198125,"Samstag",76.2135588168066,57.2454061447027,0,17.9625,8,36,4,0
"1714",2014-06-07,5,442.520092981899,"Samstag",281.228067681119,382.044405388045,0,17.9625,8,36,4,0
"1715",2014-06-08,1,116.13410257794,"Sonntag",199.282826637538,93.4027092149433,6,22.1,12,21,3,0
"1716",2014-06-08,2,681.186640749589,"Sonntag",753.443538177679,676.063588454464,6,22.1,12,21,3,0
"1717",2014-06-08,3,280.533351180996,"Sonntag",294.192956500557,238.147667385848,6,22.1,12,21,3,0
"1718",2014-06-08,4,104.453562324412,"Sonntag",79.7188444198125,68.1643312002004,6,22.1,12,21,3,0
"1719",2014-06-08,5,386.974806899709,"Sonntag",442.520092981899,276.89033677768,6,22.1,12,21,3,0
"1720",2014-06-09,1,110.83826883308,"Montag",116.13410257794,199.723160641356,0,20.6625,10,36,3,0
"1721",2014-06-09,2,808.126780736088,"Montag",681.186640749589,441.052664780553,0,20.6625,10,36,3,0
"1722",2014-06-09,3,304.46367931484,"Montag",280.533351180996,142.068446650007,0,20.6625,10,36,3,0
"1723",2014-06-09,4,143.977898792685,"Montag",104.453562324412,129.4189036507,0,20.6625,10,36,3,0
"1724",2014-06-09,5,438.305240388751,"Montag",386.974806899709,292.066998952139,0,20.6625,10,36,3,0
"1725",2014-06-10,1,183.918754774297,"Dienstag",110.83826883308,142.538025704362,1,25.7875,9,36,4,0
"1726",2014-06-10,2,481.25061409398,"Dienstag",808.126780736088,416.946808829077,1,25.7875,9,36,4,0
"1727",2014-06-10,3,171.161365845674,"Dienstag",304.46367931484,161.471394704895,1,25.7875,9,36,4,0
"1728",2014-06-10,4,70.2099274704429,"Dienstag",143.977898792685,65.7363488821332,1,25.7875,9,36,4,0
"1729",2014-06-10,5,255.648794014527,"Dienstag",438.305240388751,245.212148404522,1,25.7875,9,36,4,0
"1730",2014-06-11,1,149.446544671322,"Mittwoch",183.918754774297,137.397470737802,7,20.5,8,61,4,0
"1731",2014-06-11,2,400.748048990214,"Mittwoch",481.25061409398,415.711170989076,7,20.5,8,61,4,0
"1732",2014-06-11,3,178.135623154436,"Mittwoch",171.161365845674,140.565721107956,7,20.5,8,61,4,0
"1733",2014-06-11,4,83.6581389182717,"Mittwoch",70.2099274704429,62.3903661114696,7,20.5,8,61,4,0
"1734",2014-06-11,5,294.969897021174,"Mittwoch",255.648794014527,268.264130359081,7,20.5,8,61,4,0
"1735",2014-06-12,1,139.828728810289,"Donnerstag",149.446544671322,194.604241155943,4,19.55,12,36,4,0
"1736",2014-06-12,2,430.923755250979,"Donnerstag",400.748048990214,390.575773242664,4,19.55,12,36,4,0
"1737",2014-06-12,3,169.739600653923,"Donnerstag",178.135623154436,151.313296014942,4,19.55,12,36,4,0
"1738",2014-06-12,4,37.4555594997625,"Donnerstag",83.6581389182717,53.2308769671162,4,19.55,12,36,4,0
"1739",2014-06-12,5,282.892238886454,"Donnerstag",294.969897021174,309.653125934012,4,19.55,12,36,4,0
"1740",2014-06-13,1,181.076990157327,"Freitag",139.828728810289,181.64230467912,7,17.45,18,21,4,0
"1741",2014-06-13,2,469.760139519046,"Freitag",430.923755250979,428.95344334705,7,17.45,18,21,4,0
"1742",2014-06-13,3,193.49931955084,"Freitag",169.739600653923,169.4728348911,7,17.45,18,21,4,0
"1743",2014-06-13,4,75.4496723357508,"Freitag",37.4555594997625,76.2135588168066,7,17.45,18,21,4,0
"1744",2014-06-13,5,340.63697845764,"Freitag",282.892238886454,281.228067681119,7,17.45,18,21,4,0
"1745",2014-06-14,1,198.692957520375,"Samstag",181.076990157327,199.282826637538,1,18.9125,13,36,4,0
"1746",2014-06-14,2,564.16430206382,"Samstag",469.760139519046,753.443538177679,1,18.9125,13,36,4,0
"1747",2014-06-14,3,226.966709069792,"Samstag",193.49931955084,294.192956500557,1,18.9125,13,36,4,0
"1748",2014-06-14,4,63.8372762263068,"Samstag",75.4496723357508,79.7188444198125,1,18.9125,13,36,4,0
"1749",2014-06-14,5,298.452306538051,"Samstag",340.63697845764,442.520092981899,1,18.9125,13,36,4,0
"1750",2014-06-15,1,54.0249702204705,"Sonntag",198.692957520375,116.13410257794,0,19.275,8,36,4,0
"1751",2014-06-15,2,625.464619964173,"Sonntag",564.16430206382,681.186640749589,0,19.275,8,36,4,0
"1752",2014-06-15,3,241.106204197457,"Sonntag",226.966709069792,280.533351180996,0,19.275,8,36,4,0
"1753",2014-06-15,4,113.198169900375,"Sonntag",63.8372762263068,104.453562324412,0,19.275,8,36,4,0
"1754",2014-06-15,5,351.284208007361,"Sonntag",298.452306538051,386.974806899709,0,19.275,8,36,4,0
"1755",2014-06-16,1,162.607017592405,"Montag",54.0249702204705,110.83826883308,6,18.3125,10,0,4,0
"1756",2014-06-16,2,433.505937817699,"Montag",625.464619964173,808.126780736088,6,18.3125,10,0,4,0
"1757",2014-06-16,3,172.158776127598,"Montag",241.106204197457,304.46367931484,6,18.3125,10,0,4,0
"1758",2014-06-16,4,81.5364761006443,"Montag",113.198169900375,143.977898792685,6,18.3125,10,0,4,0
"1759",2014-06-16,5,265.423252443088,"Montag",351.284208007361,438.305240388751,6,18.3125,10,0,4,0
"1760",2014-06-17,1,124.562218396083,"Dienstag",162.607017592405,183.918754774297,1,20.375,7,36,4,0
"1761",2014-06-17,2,419.651602758868,"Dienstag",433.505937817699,481.25061409398,1,20.375,7,36,4,0
"1762",2014-06-17,3,157.995568575297,"Dienstag",172.158776127598,171.161365845674,1,20.375,7,36,4,0
"1763",2014-06-17,4,57.1245129570396,"Dienstag",81.5364761006443,70.2099274704429,1,20.375,7,36,4,0
"1764",2014-06-17,5,262.931978223786,"Dienstag",265.423252443088,255.648794014527,1,20.375,7,36,4,0
"1765",2014-06-18,1,137.865777862035,"Mittwoch",124.562218396083,149.446544671322,3,19.3,13,36,4,0
"1766",2014-06-18,2,432.574331239166,"Mittwoch",419.651602758868,400.748048990214,3,19.3,13,36,4,0
"1767",2014-06-18,3,153.068714255789,"Mittwoch",157.995568575297,178.135623154436,3,19.3,13,36,4,0
"1768",2014-06-18,4,58.7589360079372,"Mittwoch",57.1245129570396,83.6581389182717,3,19.3,13,36,4,0
"1769",2014-06-18,5,370.557182073761,"Mittwoch",262.931978223786,294.969897021174,3,19.3,13,36,4,0
"1770",2014-06-19,1,129.894799169399,"Donnerstag",137.865777862035,139.828728810289,7,15.2875,19,21,4,0
"1771",2014-06-19,2,429.955728270914,"Donnerstag",432.574331239166,430.923755250979,7,15.2875,19,21,4,0
"1772",2014-06-19,3,142.515967193978,"Donnerstag",153.068714255789,169.739600653923,7,15.2875,19,21,4,0
"1773",2014-06-19,4,88.1859744107587,"Donnerstag",58.7589360079372,37.4555594997625,7,15.2875,19,21,4,0
"1774",2014-06-19,5,360.857109541687,"Donnerstag",370.557182073761,282.892238886454,7,15.2875,19,21,4,0
"1775",2014-06-20,1,175.728748384125,"Freitag",129.894799169399,181.076990157327,7,15.9875,16,36,4,0
"1776",2014-06-20,2,554.710447078857,"Freitag",429.955728270914,469.760139519046,7,15.9875,16,36,4,0
"1777",2014-06-20,3,196.162148829113,"Freitag",142.515967193978,193.49931955084,7,15.9875,16,36,4,0
"1778",2014-06-20,4,53.1800832506312,"Freitag",88.1859744107587,75.4496723357508,7,15.9875,16,36,4,0
"1779",2014-06-20,5,390.42111753906,"Freitag",360.857109541687,340.63697845764,7,15.9875,16,36,4,0
"1780",2014-06-21,1,162.410672754329,"Samstag",175.728748384125,198.692957520375,6,15.5125,18,61,4,1
"1781",2014-06-21,2,691.302129885254,"Samstag",554.710447078857,564.16430206382,6,15.5125,18,61,4,1
"1782",2014-06-21,3,266.758833683806,"Samstag",196.162148829113,226.966709069792,6,15.5125,18,61,4,1
"1783",2014-06-21,4,55.3784359085427,"Samstag",53.1800832506312,63.8372762263068,6,15.5125,18,61,4,1
"1784",2014-06-21,5,398.075088856397,"Samstag",390.42111753906,298.452306538051,6,15.5125,18,61,4,1
"1785",2014-06-22,1,99.6276132843513,"Sonntag",162.410672754329,54.0249702204705,5,15.7,19,36,4,1
"1786",2014-06-22,2,687.127455430513,"Sonntag",691.302129885254,625.464619964173,5,15.7,19,36,4,1
"1787",2014-06-22,3,256.961787120751,"Sonntag",266.758833683806,241.106204197457,5,15.7,19,36,4,1
"1788",2014-06-22,4,112.87846427577,"Sonntag",55.3784359085427,113.198169900375,5,15.7,19,36,4,1
"1789",2014-06-22,5,399.756375802425,"Sonntag",398.075088856397,351.284208007361,5,15.7,19,36,4,1
"1790",2014-06-23,1,130.997404965594,"Montag",99.6276132843513,162.607017592405,4,16.5,17,36,4,1
"1791",2014-06-23,2,511.714043984716,"Montag",687.127455430513,433.505937817699,4,16.5,17,36,4,1
"1792",2014-06-23,3,190.742545388738,"Montag",256.961787120751,172.158776127598,4,16.5,17,36,4,1
"1793",2014-06-23,4,89.1125310007438,"Montag",112.87846427577,81.5364761006443,4,16.5,17,36,4,1
"1794",2014-06-23,5,331.768630064753,"Montag",399.756375802425,265.423252443088,4,16.5,17,36,4,1
"1795",2014-06-24,1,119.068455962972,"Dienstag",130.997404965594,124.562218396083,7,14.3625,7,21,4,1
"1796",2014-06-24,2,508.608322070437,"Dienstag",511.714043984716,419.651602758868,7,14.3625,7,21,4,1
"1797",2014-06-24,3,193.611313869673,"Dienstag",190.742545388738,157.995568575297,7,14.3625,7,21,4,1
"1798",2014-06-24,4,80.6814437485115,"Dienstag",89.1125310007438,57.1245129570396,7,14.3625,7,21,4,1
"1799",2014-06-24,5,293.582453806941,"Dienstag",331.768630064753,262.931978223786,7,14.3625,7,21,4,1
"1800",2014-06-25,1,114.248639971521,"Mittwoch",119.068455962972,137.865777862035,0,18.4375,10,36,4,1
"1801",2014-06-25,2,517.169259136224,"Mittwoch",508.608322070437,432.574331239166,0,18.4375,10,36,4,1
"1802",2014-06-25,3,177.06025159912,"Mittwoch",193.611313869673,153.068714255789,0,18.4375,10,36,4,1
"1803",2014-06-25,4,74.4274080594379,"Mittwoch",80.6814437485115,58.7589360079372,0,18.4375,10,36,4,1
"1804",2014-06-25,5,359.294724220182,"Mittwoch",293.582453806941,370.557182073761,0,18.4375,10,36,4,1
"1805",2014-06-26,1,139.644833904018,"Donnerstag",114.248639971521,129.894799169399,6,17.575,8,63,4,1
